name,phone,category,full_url,short_url,sms_message,msg_chars,segments
Dazzling Nail Spa,+15047083224,beauty_salon,https://inkthorn.ai/crustacean?claim=dazzling-nail-spa&cat=beauty_salon,https://inkt.ai/c/dazzling-nail-spa,Hi Dazzling Nail Spa — your free GEO website is ready to claim: https://inkt.ai/c/dazzling-nail-spa Reply STOP to opt out,121,1
Jessica Nail’s,+15045181810,beauty_salon,https://inkthorn.ai/crustacean?claim=jessica-nails&cat=beauty_salon,https://inkt.ai/c/jessica-nails,Hi Jessica Nail’s — your free GEO website is ready to claim: https://inkt.ai/c/jessica-nails Reply STOP to opt out,114,1
Hair Den,+15043012752,beauty_salon,https://inkthorn.ai/crustacean?claim=hair-den&cat=beauty_salon,https://inkt.ai/c/hair-den,Hi Hair Den — your free GEO website is ready to claim: https://inkt.ai/c/hair-den Reply STOP to opt out,103,1
Southern Male,+15043093387,beauty_salon,https://inkthorn.ai/crustacean?claim=southern-male&cat=beauty_salon,https://inkt.ai/c/southern-male,Hi Southern Male — your free GEO website is ready to claim: https://inkt.ai/c/southern-male Reply STOP to opt out,113,1
Nail'd By A Slay Cave,+15042233835,beauty_salon,https://inkthorn.ai/crustacean?claim=naild-by-a-slay-cave&cat=beauty_salon,https://inkt.ai/c/naild-by-a-slay-cave,Hi Nail'd By A Slay Cave — your free GEO website is ready to claim: https://inkt.ai/c/naild-by-a-slay-cave Reply STOP to opt out,128,1
Sisters Nails & Spa,+15047154045,beauty_salon,https://inkthorn.ai/crustacean?claim=sisters-nails-spa&cat=beauty_salon,https://inkt.ai/c/sisters-nails-spa,Hi Sisters Nails & Spa — your free GEO website is ready to claim: https://inkt.ai/c/sisters-nails-spa Reply STOP to opt out,123,1
Nail's First,+15042716881,beauty_salon,https://inkthorn.ai/crustacean?claim=nails-first&cat=beauty_salon,https://inkt.ai/c/nails-first,Hi Nail's First — your free GEO website is ready to claim: https://inkt.ai/c/nails-first Reply STOP to opt out,110,1
Dorene's Salon & Spa,+15042718343,beauty_salon,https://inkthorn.ai/crustacean?claim=dorenes-salon-spa&cat=beauty_salon,https://inkt.ai/c/dorenes-salon-spa,Hi Dorene's Salon & Spa — your free GEO website is ready to claim: https://inkt.ai/c/dorenes-salon-spa Reply STOP to opt out,124,1
Yvette's Just Teasin Beauty Salon,+15043099700,beauty_salon,https://inkthorn.ai/crustacean?claim=yvettes-just-teasin-beauty-salon&cat=beauty_salon,https://inkt.ai/c/yvettes-just-teasin-beauty-salon,Hi Yvette's Just Teasin Beauty Salon — your free GEO website is ready to claim: https://inkt.ai/c/yvettes-just-teasin-beauty-salon Reply STOP to opt out,152,1
Tammy Nails,+15048586764,beauty_salon,https://inkthorn.ai/crustacean?claim=tammy-nails&cat=beauty_salon,https://inkt.ai/c/tammy-nails,Hi Tammy Nails — your free GEO website is ready to claim: https://inkt.ai/c/tammy-nails Reply STOP to opt out,109,1
Savvy Faces Beauty Bar,+15043865567,beauty_salon,https://inkthorn.ai/crustacean?claim=savvy-faces-beauty-bar&cat=beauty_salon,https://inkt.ai/c/savvy-faces-beauty-bar,Hi Savvy Faces Beauty Bar — your free GEO website is ready to claim: https://inkt.ai/c/savvy-faces-beauty-bar Reply STOP to opt out,131,1
Salon 360,+15042673921,beauty_salon,https://inkthorn.ai/crustacean?claim=salon-360&cat=beauty_salon,https://inkt.ai/c/salon-360,Hi Salon 360 — your free GEO website is ready to claim: https://inkt.ai/c/salon-360 Reply STOP to opt out,105,1
Kelly's Nail Spa,+15042524803,beauty_salon,https://inkthorn.ai/crustacean?claim=kellys-nail-spa&cat=beauty_salon,https://inkt.ai/c/kellys-nail-spa,Hi Kelly's Nail Spa — your free GEO website is ready to claim: https://inkt.ai/c/kellys-nail-spa Reply STOP to opt out,118,1
Modern Nails,+15042778533,beauty_salon,https://inkthorn.ai/crustacean?claim=modern-nails&cat=beauty_salon,https://inkt.ai/c/modern-nails,Hi Modern Nails — your free GEO website is ready to claim: https://inkt.ai/c/modern-nails Reply STOP to opt out,111,1
Pretty Nails,+15042812221,beauty_salon,https://inkthorn.ai/crustacean?claim=pretty-nails&cat=beauty_salon,https://inkt.ai/c/pretty-nails,Hi Pretty Nails — your free GEO website is ready to claim: https://inkt.ai/c/pretty-nails Reply STOP to opt out,111,1
Exotic Nail & Hair Salon,+15042785755,beauty_salon,https://inkthorn.ai/crustacean?claim=exotic-nail-hair-salon&cat=beauty_salon,https://inkt.ai/c/exotic-nail-hair-salon,Hi Exotic Nail & Hair Salon — your free GEO website is ready to claim: https://inkt.ai/c/exotic-nail-hair-salon Reply STOP to opt out,133,1
Paris Nails & Spa,+15042674777,beauty_salon,https://inkthorn.ai/crustacean?claim=paris-nails-spa&cat=beauty_salon,https://inkt.ai/c/paris-nails-spa,Hi Paris Nails & Spa — your free GEO website is ready to claim: https://inkt.ai/c/paris-nails-spa Reply STOP to opt out,119,1
Emily Hair & Nails LLC,+15042715001,beauty_salon,https://inkthorn.ai/crustacean?claim=emily-hair-nails-llc&cat=beauty_salon,https://inkt.ai/c/emily-hair-nails-llc,Hi Emily Hair & Nails LLC — your free GEO website is ready to claim: https://inkt.ai/c/emily-hair-nails-llc Reply STOP to opt out,129,1
A & T Nail Salon,+15043244990,beauty_salon,https://inkthorn.ai/crustacean?claim=a-t-nail-salon&cat=beauty_salon,https://inkt.ai/c/a-t-nail-salon,Hi A & T Nail Salon — your free GEO website is ready to claim: https://inkt.ai/c/a-t-nail-salon Reply STOP to opt out,117,1
Mindy’s Nail Salon,+15043913551,beauty_salon,https://inkthorn.ai/crustacean?claim=mindys-nail-salon&cat=beauty_salon,https://inkt.ai/c/mindys-nail-salon,Hi Mindy’s Nail Salon — your free GEO website is ready to claim: https://inkt.ai/c/mindys-nail-salon Reply STOP to opt out,122,1
"Cuttin' Up Barber & Beauty Sln, LLC",+15044337889,beauty_salon,https://inkthorn.ai/crustacean?claim=cuttin-up-barber-beauty-sln-llc&cat=beauty_salon,https://inkt.ai/c/cuttin-up-barber-beauty-sln-llc,"Hi Cuttin' Up Barber & Beauty Sln, LLC — your free GEO website is ready to claim: https://inkt.ai/c/cuttin-up-barber-beauty-sln-llc Reply STOP to opt out",153,1
Stylish Nails,+15044334334,beauty_salon,https://inkthorn.ai/crustacean?claim=stylish-nails&cat=beauty_salon,https://inkt.ai/c/stylish-nails,Hi Stylish Nails — your free GEO website is ready to claim: https://inkt.ai/c/stylish-nails Reply STOP to opt out,113,1
Cuttin' Up,+19856493659,beauty_salon,https://inkthorn.ai/crustacean?claim=cuttin-up&cat=beauty_salon,https://inkt.ai/c/cuttin-up,Hi Cuttin' Up — your free GEO website is ready to claim: https://inkt.ai/c/cuttin-up Reply STOP to opt out,106,1
Diva Capelli Salon LLC,+19858471111,beauty_salon,https://inkthorn.ai/crustacean?claim=diva-capelli-salon-llc&cat=beauty_salon,https://inkt.ai/c/diva-capelli-salon-llc,Hi Diva Capelli Salon LLC — your free GEO website is ready to claim: https://inkt.ai/c/diva-capelli-salon-llc Reply STOP to opt out,131,1
Happy Nails - Spa,+19856412338,beauty_salon,https://inkthorn.ai/crustacean?claim=happy-nails-spa&cat=beauty_salon,https://inkt.ai/c/happy-nails-spa,Hi Happy Nails - Spa — your free GEO website is ready to claim: https://inkt.ai/c/happy-nails-spa Reply STOP to opt out,119,1
Art of the Eyebrows LLC,+19856462995,beauty_salon,https://inkthorn.ai/crustacean?claim=art-of-the-eyebrows-llc&cat=beauty_salon,https://inkt.ai/c/art-of-the-eyebrows-llc,Hi Art of the Eyebrows LLC — your free GEO website is ready to claim: https://inkt.ai/c/art-of-the-eyebrows-llc Reply STOP to opt out,133,1
Upscale Hair Design LLC,+19856417144,beauty_salon,https://inkthorn.ai/crustacean?claim=upscale-hair-design-llc&cat=beauty_salon,https://inkt.ai/c/upscale-hair-design-llc,Hi Upscale Hair Design LLC — your free GEO website is ready to claim: https://inkt.ai/c/upscale-hair-design-llc Reply STOP to opt out,133,1
Family Cuts,+19857810021,beauty_salon,https://inkthorn.ai/crustacean?claim=family-cuts&cat=beauty_salon,https://inkt.ai/c/family-cuts,Hi Family Cuts — your free GEO website is ready to claim: https://inkt.ai/c/family-cuts Reply STOP to opt out,109,1
Clover Nails and Spa,+19852017405,beauty_salon,https://inkthorn.ai/crustacean?claim=clover-nails-and-spa&cat=beauty_salon,https://inkt.ai/c/clover-nails-and-spa,Hi Clover Nails and Spa — your free GEO website is ready to claim: https://inkt.ai/c/clover-nails-and-spa Reply STOP to opt out,127,1
Hollywood Nails,+19858470999,beauty_salon,https://inkthorn.ai/crustacean?claim=hollywood-nails&cat=beauty_salon,https://inkt.ai/c/hollywood-nails,Hi Hollywood Nails — your free GEO website is ready to claim: https://inkt.ai/c/hollywood-nails Reply STOP to opt out,117,1
Wonder Cuts,+19856430940,beauty_salon,https://inkthorn.ai/crustacean?claim=wonder-cuts&cat=beauty_salon,https://inkt.ai/c/wonder-cuts,Hi Wonder Cuts — your free GEO website is ready to claim: https://inkt.ai/c/wonder-cuts Reply STOP to opt out,109,1
Allure Hair Studio,+19857812887,beauty_salon,https://inkthorn.ai/crustacean?claim=allure-hair-studio&cat=beauty_salon,https://inkt.ai/c/allure-hair-studio,Hi Allure Hair Studio — your free GEO website is ready to claim: https://inkt.ai/c/allure-hair-studio Reply STOP to opt out,123,1
"Regal Nails, Salon & Spa",+19857265010,beauty_salon,https://inkthorn.ai/crustacean?claim=regal-nails-salon-spa&cat=beauty_salon,https://inkt.ai/c/regal-nails-salon-spa,"Hi Regal Nails, Salon & Spa — your free GEO website is ready to claim: https://inkt.ai/c/regal-nails-salon-spa Reply STOP to opt out",132,1
Star Nails,+19856411550,beauty_salon,https://inkthorn.ai/crustacean?claim=star-nails&cat=beauty_salon,https://inkt.ai/c/star-nails,Hi Star Nails — your free GEO website is ready to claim: https://inkt.ai/c/star-nails Reply STOP to opt out,107,1
Emilie's Nails,+19856498954,beauty_salon,https://inkthorn.ai/crustacean?claim=emilies-nails&cat=beauty_salon,https://inkt.ai/c/emilies-nails,Hi Emilie's Nails — your free GEO website is ready to claim: https://inkt.ai/c/emilies-nails Reply STOP to opt out,114,1
Becca's Hair Studio,+19856458865,beauty_salon,https://inkthorn.ai/crustacean?claim=beccas-hair-studio&cat=beauty_salon,https://inkt.ai/c/beccas-hair-studio,Hi Becca's Hair Studio — your free GEO website is ready to claim: https://inkt.ai/c/beccas-hair-studio Reply STOP to opt out,124,1
P C's Nails,+19857071055,beauty_salon,https://inkthorn.ai/crustacean?claim=p-cs-nails&cat=beauty_salon,https://inkt.ai/c/p-cs-nails,Hi P C's Nails — your free GEO website is ready to claim: https://inkt.ai/c/p-cs-nails Reply STOP to opt out,108,1
Full Circle Hair Studio,+19852592486,beauty_salon,https://inkthorn.ai/crustacean?claim=full-circle-hair-studio&cat=beauty_salon,https://inkt.ai/c/full-circle-hair-studio,Hi Full Circle Hair Studio — your free GEO website is ready to claim: https://inkt.ai/c/full-circle-hair-studio Reply STOP to opt out,133,1
Electrolysis by Mary Lee Holliday,+15042366695,beauty_salon,https://inkthorn.ai/crustacean?claim=electrolysis-by-mary-lee-holliday&cat=beauty_salon,https://inkt.ai/c/electrolysis-by-mary-lee-holliday,Hi Electrolysis by Mary Lee Holliday — your free GEO website is ready to claim: https://inkt.ai/c/electrolysis-by-mary-lee-holliday Reply STOP to opt out,153,1
Riviera,+19857277201,beauty_salon,https://inkthorn.ai/crustacean?claim=riviera&cat=beauty_salon,https://inkt.ai/c/riviera,Hi Riviera — your free GEO website is ready to claim: https://inkt.ai/c/riviera Reply STOP to opt out,101,1
HAIR WE ARE,+19857275511,beauty_salon,https://inkthorn.ai/crustacean?claim=hair-we-are&cat=beauty_salon,https://inkt.ai/c/hair-we-are,Hi HAIR WE ARE — your free GEO website is ready to claim: https://inkt.ai/c/hair-we-are Reply STOP to opt out,109,1
Southern Belle Hair And Makeup Studio,+19857059127,beauty_salon,https://inkthorn.ai/crustacean?claim=southern-belle-hair-and-makeup-studio&cat=beauty_salon,https://inkt.ai/c/southern-belle-hair-and-makeup-studio,Hi Southern Belle Hair And Makeup Studio — your free GEO website is ready to claim: https://inkt.ai/c/southern-belle-hair-and-makeup-studio Reply STOP to opt out,161,2
Tip Top Nails,+19857274298,beauty_salon,https://inkthorn.ai/crustacean?claim=tip-top-nails&cat=beauty_salon,https://inkt.ai/c/tip-top-nails,Hi Tip Top Nails — your free GEO website is ready to claim: https://inkt.ai/c/tip-top-nails Reply STOP to opt out,113,1
Eleventh Street,+19856261999,beauty_salon,https://inkthorn.ai/crustacean?claim=eleventh-street&cat=beauty_salon,https://inkt.ai/c/eleventh-street,Hi Eleventh Street — your free GEO website is ready to claim: https://inkt.ai/c/eleventh-street Reply STOP to opt out,117,1
Modern Nail Salon,+19856740606,beauty_salon,https://inkthorn.ai/crustacean?claim=modern-nail-salon&cat=beauty_salon,https://inkt.ai/c/modern-nail-salon,Hi Modern Nail Salon — your free GEO website is ready to claim: https://inkt.ai/c/modern-nail-salon Reply STOP to opt out,121,1
J-Elle,+15048582295,beauty_salon,https://inkthorn.ai/crustacean?claim=j-elle&cat=beauty_salon,https://inkt.ai/c/j-elle,Hi J-Elle — your free GEO website is ready to claim: https://inkt.ai/c/j-elle Reply STOP to opt out,99,1
Aly Nails Spa,+19856189500,beauty_salon,https://inkthorn.ai/crustacean?claim=aly-nails-spa&cat=beauty_salon,https://inkt.ai/c/aly-nails-spa,Hi Aly Nails Spa — your free GEO website is ready to claim: https://inkt.ai/c/aly-nails-spa Reply STOP to opt out,113,1
Luna Nails,+19856511999,beauty_salon,https://inkthorn.ai/crustacean?claim=luna-nails&cat=beauty_salon,https://inkt.ai/c/luna-nails,Hi Luna Nails — your free GEO website is ready to claim: https://inkt.ai/c/luna-nails Reply STOP to opt out,107,1
"Integrative Health Spa, LLC",+15042518603,beauty_salon,https://inkthorn.ai/crustacean?claim=integrative-health-spa-llc&cat=beauty_salon,https://inkt.ai/c/integrative-health-spa-llc,"Hi Integrative Health Spa, LLC — your free GEO website is ready to claim: https://inkt.ai/c/integrative-health-spa-llc Reply STOP to opt out",140,1
G&G Hair Designs A Paul Mitchell Focus Hair Salon and Barber Shop,+19852101180,beauty_salon,https://inkthorn.ai/crustacean?claim=gg-hair-designs-a-paul-mitchell-focus-hair-salon-and-barber-&cat=beauty_salon,https://inkt.ai/c/gg-hair-designs-a-paul-mitchell-focus-hair-salon-and-barber-,Hi G&G Hair Designs A Paul Mitchell Focus Hair Salon and Barber Shop — your free GEO website is ready to claim: https://inkt.ai/c/gg-hair-designs-a-paul-mitchell-focus-hair-salon-and-barber- Reply STOP to opt out,212,2
Kim's Nails,+19852121102,beauty_salon,https://inkthorn.ai/crustacean?claim=kims-nails&cat=beauty_salon,https://inkt.ai/c/kims-nails,Hi Kim's Nails — your free GEO website is ready to claim: https://inkt.ai/c/kims-nails Reply STOP to opt out,108,1
Nail Laplace,+19853596768,beauty_salon,https://inkthorn.ai/crustacean?claim=nail-laplace&cat=beauty_salon,https://inkt.ai/c/nail-laplace,Hi Nail Laplace — your free GEO website is ready to claim: https://inkt.ai/c/nail-laplace Reply STOP to opt out,111,1
Hair Headquarters,+19856523655,beauty_salon,https://inkthorn.ai/crustacean?claim=hair-headquarters&cat=beauty_salon,https://inkt.ai/c/hair-headquarters,Hi Hair Headquarters — your free GEO website is ready to claim: https://inkt.ai/c/hair-headquarters Reply STOP to opt out,121,1
The Hair Bar,+12254492022,beauty_salon,https://inkthorn.ai/crustacean?claim=the-hair-bar&cat=beauty_salon,https://inkt.ai/c/the-hair-bar,Hi The Hair Bar — your free GEO website is ready to claim: https://inkt.ai/c/the-hair-bar Reply STOP to opt out,111,1
Designer Nails,+19856538189,beauty_salon,https://inkthorn.ai/crustacean?claim=designer-nails&cat=beauty_salon,https://inkt.ai/c/designer-nails,Hi Designer Nails — your free GEO website is ready to claim: https://inkt.ai/c/designer-nails Reply STOP to opt out,115,1
Jazzed by jazz,+15043278922,beauty_salon,https://inkthorn.ai/crustacean?claim=jazzed-by-jazz&cat=beauty_salon,https://inkt.ai/c/jazzed-by-jazz,Hi Jazzed by jazz — your free GEO website is ready to claim: https://inkt.ai/c/jazzed-by-jazz Reply STOP to opt out,115,1
Metamorphosis 180 LLC,+15045160969,beauty_salon,https://inkthorn.ai/crustacean?claim=metamorphosis-180-llc&cat=beauty_salon,https://inkt.ai/c/metamorphosis-180-llc,Hi Metamorphosis 180 LLC — your free GEO website is ready to claim: https://inkt.ai/c/metamorphosis-180-llc Reply STOP to opt out,129,1
enhanced beauty beautique,+15042597882,beauty_salon,https://inkthorn.ai/crustacean?claim=enhanced-beauty-beautique&cat=beauty_salon,https://inkt.ai/c/enhanced-beauty-beautique,Hi enhanced beauty beautique — your free GEO website is ready to claim: https://inkt.ai/c/enhanced-beauty-beautique Reply STOP to opt out,137,1
Toni & Company Hair Salon,+19857644407,beauty_salon,https://inkthorn.ai/crustacean?claim=toni-company-hair-salon&cat=beauty_salon,https://inkt.ai/c/toni-company-hair-salon,Hi Toni & Company Hair Salon — your free GEO website is ready to claim: https://inkt.ai/c/toni-company-hair-salon Reply STOP to opt out,135,1
Ciel Nail Spa,+15047177293,beauty_salon,https://inkthorn.ai/crustacean?claim=ciel-nail-spa&cat=beauty_salon,https://inkt.ai/c/ciel-nail-spa,Hi Ciel Nail Spa — your free GEO website is ready to claim: https://inkt.ai/c/ciel-nail-spa Reply STOP to opt out,113,1
Candies & Co Hair & Nails,+19857852135,beauty_salon,https://inkthorn.ai/crustacean?claim=candies-co-hair-nails&cat=beauty_salon,https://inkt.ai/c/candies-co-hair-nails,Hi Candies & Co Hair & Nails — your free GEO website is ready to claim: https://inkt.ai/c/candies-co-hair-nails Reply STOP to opt out,133,1
Head Hunters Hair Salon,+19857859048,beauty_salon,https://inkthorn.ai/crustacean?claim=head-hunters-hair-salon&cat=beauty_salon,https://inkt.ai/c/head-hunters-hair-salon,Hi Head Hunters Hair Salon — your free GEO website is ready to claim: https://inkt.ai/c/head-hunters-hair-salon Reply STOP to opt out,133,1
V Solar Nails-N-Spa,+19853318012,beauty_salon,https://inkthorn.ai/crustacean?claim=v-solar-nails-n-spa&cat=beauty_salon,https://inkt.ai/c/v-solar-nails-n-spa,Hi V Solar Nails-N-Spa — your free GEO website is ready to claim: https://inkt.ai/c/v-solar-nails-n-spa Reply STOP to opt out,125,1
